380.92177737774955 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
290.3329298603685 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.5}
312.75779309372626 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
207.57373492547515 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
263.9948455944175 %;{'roe': 0.5, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
295.70125110499305 %;{'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
312.53516610958474 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
261.5896620687273 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
308.07726652532716 %;{'roe': 0.1, 'roic_wacc': 0.6, 'revenue_growth': 0.3}
234.55093287579666 %;{'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
438.0646219370388 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
283.2232586089468 %;{'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.6}
244.09844526908077 %;{'fcfy': 0.3, 'dividend_yield': 0.7}
276.914639904081 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
277.4124110259678 %;{'roe': 0.1, 'fcfy': 0.8, 'roic_wacc': 0.1}
300.55093057205653 %;{'roe': 0.7, 'dividend_yield': 0.3}
400.3553596015972 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
387.8769713944272 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'revenue_growth': 0.3}
226.03048337325342 %;{'fcfy': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.6}
301.2299846492809 %;{'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
297.19957370604357 %;{'roe': 0.7, 'fcfy': 0.2, 'revenue_growth': 0.1}
312.9643875595011 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
289.57953536753786 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.5}
315.7477526433854 %;{'roe': 0.2, 'fcfy': 0.3, 'dividend_yield': 0.5}
378.2248925215405 %;{'roe': 0.3, 'fcfy': 0.5, 'revenue_growth': 0.2}
290.36664654812625 %;{'roe': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.2}
285.0615155974217 %;{'roe': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
269.27473787870997 %;{'roe': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
315.0379312354464 %;{'fcfy': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
319.68322411193367 %;{'roic_wacc': 0.2, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
235.61398543482764 %;{'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
245.41171115445266 %;{'roe': 0.5, 'fcfy': 0.4, 'dividend_yield': 0.1}
302.0141833319225 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
293.57640657161113 %;{'fcfy': 0.4, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
264.35488464701564 %;{'roe': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
255.19633348557704 %;{'fcfy': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
261.9510609677447 %;{'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
342.6890957573202 %;{'fcfy': 0.9, 'dividend_yield': 0.1}
386.9410181541009 %;{'roe': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.7}
297.6678957013081 %;{'revenue_growth': 0.1, 'dividend_yield': 0.9}
368.37683481396306 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
263.4181320735267 %;{'roe': 0.6, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
196.8997311228435 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
218.30529437648627 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
309.32013524133504 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
308.97851785393584 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
289.95820871788044 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
355.97661818285167 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
349.934810985214 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.2}
158.56809961098585 %;{'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.2}
209.5121112249831 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'dividend_yield': 0.3}
245.06526338988266 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'dividend_yield': 0.4}
385.61870931788667 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
312.38432080259173 %;{'roic_wacc': 0.2, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
281.83452019122035 %;{'roe': 0.6, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
300.2880942576962 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
345.97846723532416 %;{'roic_wacc': 0.7, 'revenue_growth': 0.3}
317.870526092166 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
300.6280673082221 %;{'roic_wacc': 0.7, 'dividend_yield': 0.3}
188.81125324078945 %;{'revenue_growth': 0.7, 'dividend_yield': 0.3}
278.4610620292724 %;{'roe': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
304.3511666290117 %;{'roe': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
334.7449138878741 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
271.09925658645363 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
289.23470794540015 %;{'roe': 0.2, 'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
