278.62827024400303 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
242.8933880555676 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
342.8252839337015 %;{'roe': 0.1, 'fcfy': 0.7, 'roic_wacc': 0.1, 'dividend_yield': 0.1}
379.291947228481 %;{'roe': 0.1, 'fcfy': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
273.7701032316468 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
341.5159965225655 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
279.359173446677 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
276.33555341740134 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
420.55945207637075 %;{'roe': 0.2, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2}
413.1968372429346 %;{'fcfy': 0.7, 'roic_wacc': 0.3}
230.72104064347926 %;{'revenue_growth': 0.3, 'dividend_yield': 0.7}
304.6064303786159 %;{'fcfy': 0.6, 'revenue_growth': 0.4}
316.4237894013788 %;{'roe': 0.3, 'fcfy': 0.1, 'revenue_growth': 0.6}
293.33561649252755 %;{'roe': 0.4, 'fcfy': 0.6}
264.39926982091896 %;{'roe': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.6}
288.1674118647777 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
301.0666646622154 %;{'roe': 0.4, 'fcfy': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
332.515886820525 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.2}
243.39737190979469 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.1}
300.85311069577426 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
243.89677014843286 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.5}
353.7840875163825 %;{'roe': 0.4, 'fcfy': 0.1, 'revenue_growth': 0.5}
319.4260954958823 %;{'roe': 0.4, 'fcfy': 0.1, 'dividend_yield': 0.5}
211.33712917323817 %;{'roe': 0.9, 'fcfy': 0.1}
258.5787076379062 %;{'roic_wacc': 0.4, 'dividend_yield': 0.6}
272.45000622169744 %;{'roe': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
262.9147147684202 %;{'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
296.22649562334715 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
260.40963326077195 %;{'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
246.34128200758914 %;{'roe': 0.3, 'fcfy': 0.6, 'roic_wacc': 0.1}
274.04528971960934 %;{'roe': 0.6, 'fcfy': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
285.13130110099485 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
376.47555295164386 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
290.3329298603685 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.5}
310.21321639872684 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
215.29801211977747 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
261.24836765479523 %;{'roe': 0.5, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
295.70125110499305 %;{'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
324.37266455288665 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
265.76035613396533 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
299.033503720183 %;{'roe': 0.1, 'roic_wacc': 0.6, 'revenue_growth': 0.3}
232.58974823252365 %;{'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
532.1799897225376 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
281.9834407303158 %;{'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.6}
244.09844526908077 %;{'fcfy': 0.3, 'dividend_yield': 0.7}
276.914639904081 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
331.2238206359677 %;{'roe': 0.1, 'fcfy': 0.8, 'roic_wacc': 0.1}
288.7042638783709 %;{'roe': 0.7, 'dividend_yield': 0.3}
378.2847542977486 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
356.6112923414295 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'revenue_growth': 0.3}
228.28771521338328 %;{'fcfy': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.6}
301.2299846492809 %;{'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
297.8249615707672 %;{'roe': 0.7, 'fcfy': 0.2, 'revenue_growth': 0.1}
314.46980143748783 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
288.26354344387397 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.5}
313.6746629566357 %;{'roe': 0.2, 'fcfy': 0.3, 'dividend_yield': 0.5}
383.91828963464656 %;{'roe': 0.3, 'fcfy': 0.5, 'revenue_growth': 0.2}
290.0473780958406 %;{'roe': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.2}
285.0615155974216 %;{'roe': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
268.90242389766524 %;{'roe': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
312.25678265996555 %;{'fcfy': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
319.68322411193367 %;{'roic_wacc': 0.2, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
229.70870948910212 %;{'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
241.59123728363346 %;{'roe': 0.5, 'fcfy': 0.4, 'dividend_yield': 0.1}
300.75768696448694 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
277.69052892873106 %;{'fcfy': 0.4, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
264.9899367967469 %;{'roe': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
257.6170469449101 %;{'fcfy': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
261.9510609677447 %;{'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
402.0182062734797 %;{'fcfy': 0.9, 'dividend_yield': 0.1}
374.07430127886033 %;{'roe': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.7}
297.6678957013081 %;{'revenue_growth': 0.1, 'dividend_yield': 0.9}
371.2916675296131 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
272.98024813716853 %;{'roe': 0.6, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
181.75145202765052 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
207.621911129936 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
338.00884319933584 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
308.97851785393584 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
289.95820871788044 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
332.2656745465396 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
349.9348109852142 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.2}
134.96133538643193 %;{'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.2}
215.6055153911983 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'dividend_yield': 0.3}
244.12191314155737 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'dividend_yield': 0.4}
379.9615667346221 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
277.5622673078458 %;{'roic_wacc': 0.2, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
281.83452019122035 %;{'roe': 0.6, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
300.2880942576962 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
325.2512748842973 %;{'roic_wacc': 0.7, 'revenue_growth': 0.3}
305.39208393218854 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
300.6280673082221 %;{'roic_wacc': 0.7, 'dividend_yield': 0.3}
165.28511381574754 %;{'revenue_growth': 0.7, 'dividend_yield': 0.3}
278.4610620292724 %;{'roe': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
304.3511666290117 %;{'roe': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
334.7449138878741 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
271.09925658645363 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
288.30725084369885 %;{'roe': 0.2, 'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
314.5992559623984 %;{'roe': 0.4, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
276.5329190647042 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
328.78332707378115 %;{'roe': 0.1, 'fcfy': 0.6, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
316.06891814847546 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.4}
254.28094279884922 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.1}
215.20842886442426 %;{'roe': 0.7, 'roic_wacc': 0.3}
338.97967497304495 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
345.8574409291865 %;{'roe': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
308.76471662810945 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
252.07310488819613 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
248.14573244924355 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
322.47296671807374 %;{'roe': 0.3, 'roic_wacc': 0.6, 'revenue_growth': 0.1}
293.88738025148433 %;{'roe': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
324.459925878985 %;{'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
235.46644127585995 %;{'roe': 0.4, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
280.9416993423075 %;{'roe': 0.3, 'fcfy': 0.3, 'dividend_yield': 0.4}
476.81078167363796 %;{'fcfy': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
308.4254518651984 %;{'roe': 0.4, 'fcfy': 0.2, 'revenue_growth': 0.4}
313.34739239945 %;{'roe': 0.1, 'fcfy': 0.7, 'roic_wacc': 0.2}
370.44955166183297 %;{'roe': 0.1, 'fcfy': 0.7, 'revenue_growth': 0.2}
218.4023023734544 %;{'roe': 0.7, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
280.38430173281114 %;{'roe': 0.2, 'fcfy': 0.7, 'roic_wacc': 0.1}
218.9261261793913 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
314.94841512240737 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
260.0231107077222 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
226.47975028306666 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
251.46146932345513 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
263.3752993693592 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.7}
308.63750527172283 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.3}
232.6419932799766 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
298.3267527487938 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.4}
269.08158555725936 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
268.9167518024939 %;{'roe': 0.4, 'fcfy': 0.3, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
292.1387294060554 %;{'roe': 0.5, 'fcfy': 0.5}
214.7998705603078 %;{'roe': 0.5, 'roic_wacc': 0.5}
300.1092039371115 %;{'roe': 0.5, 'revenue_growth': 0.5}
248.78834149428656 %;{'roe': 0.2, 'fcfy': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
260.80098187465546 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
240.74661661839593 %;{'roe': 0.6, 'fcfy': 0.4}
309.2201952185963 %;{'roe': 0.3, 'fcfy': 0.7}
311.06885023407403 %;{'roe': 0.1, 'roic_wacc': 0.8, 'dividend_yield': 0.1}
262.9100582326337 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
319.68735743266745 %;{'roe': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
263.1898629776218 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.1}
263.66918358374227 %;{'roe': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
264.02754311289254 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
284.67084135578403 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
344.62429110047265 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
302.86941095137234 %;{'roe': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
263.86229271978846 %;{'roe': 0.6, 'fcfy': 0.3, 'revenue_growth': 0.1}
272.85355142180003 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
314.4969094126872 %;{'roe': 0.5, 'fcfy': 0.4, 'revenue_growth': 0.1}
397.1086401559087 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
255.6362716716134 %;{'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
345.80567375641084 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
353.01153543860863 %;{'fcfy': 0.9, 'revenue_growth': 0.1}
316.1040398281462 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
338.01118139446214 %;{'fcfy': 0.1, 'roic_wacc': 0.8, 'revenue_growth': 0.1}
268.5002599980146 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
295.4245745296937 %;{'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
195.00291308630807 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.5, 'dividend_yield': 0.3}
214.04954562905198 %;{'roe': 0.1, 'fcfy': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
302.56796638765826 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
272.2665136124181 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
341.76140028091646 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
292.3228490079283 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
275.47077176345323 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
201.60249993070516 %;{'roe': 0.6, 'fcfy': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
322.7341869853507 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
264.7938390304804 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.5}
320.03344899263146 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.5}
296.27366291416155 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
291.9083907013697 %;{'roe': 0.3, 'fcfy': 0.2, 'dividend_yield': 0.5}
418.41962187589445 %;{'roe': 0.3, 'fcfy': 0.3, 'revenue_growth': 0.4}
304.754813827976 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
195.62626346525525 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.2}
233.7404020411113 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
201.56916230868816 %;{'roe': 0.7, 'fcfy': 0.2, 'roic_wacc': 0.1}
302.2094667746213 %;{'roe': 0.2, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
244.53788906249426 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
