436.2861518380786 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.4}
406.55749754987926 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
290.50394760048 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
472.90235044856456 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
215.6033098066068 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
308.73672244778305 %;{'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
272.6539833210177 %;{'roe': 0.1, 'fcfy': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.4}
433.11155291344113 %;{'fcfy': 0.1, 'revenue_growth': 0.8, 'dividend_yield': 0.1}
222.36011512690305 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.6}
238.0591154741795 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.4}
367.18858212389244 %;{'fcfy': 0.1, 'roic_wacc': 0.8, 'dividend_yield': 0.1}
202.01576308921884 %;{'roe': 0.6, 'roic_wacc': 0.1, 'dividend_yield': 0.3}
353.8746577595671 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3}
296.58399160917685 %;{'roic_wacc': 0.1, 'revenue_growth': 0.6, 'dividend_yield': 0.3}
310.00779211789944 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
280.4352934209536 %;{'roe': 0.2, 'fcfy': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
205.27634421375294 %;{'roe': 0.6, 'roic_wacc': 0.2, 'dividend_yield': 0.2}
263.26444641834803 %;{'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.7}
215.53636138122206 %;{'roe': 0.2, 'roic_wacc': 0.4, 'dividend_yield': 0.4}
337.8413900154337 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
289.1683764908514 %;{'roe': 0.2, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
407.22339250624674 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.6, 'dividend_yield': 0.1}
305.6189509771868 %;{'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
319.6436309190637 %;{'roe': 0.6, 'roic_wacc': 0.2, 'revenue_growth': 0.2}
216.76387803227746 %;{'roe': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
267.7787023621101 %;{'fcfy': 0.2, 'roic_wacc': 0.6, 'dividend_yield': 0.2}
303.3905976102277 %;{'roe': 0.5, 'fcfy': 0.3, 'dividend_yield': 0.2}
323.5633098732592 %;{'fcfy': 0.3, 'roic_wacc': 0.5, 'dividend_yield': 0.2}
333.30018221043093 %;{'fcfy': 0.3, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
252.03390599863357 %;{'roe': 0.3, 'roic_wacc': 0.6, 'dividend_yield': 0.1}
270.9215830436695 %;{'roe': 0.5, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
327.50904661757465 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
277.54648920606064 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
268.7184611414308 %;{'roe': 0.1, 'fcfy': 0.7, 'roic_wacc': 0.1, 'dividend_yield': 0.1}
285.81304202088813 %;{'roe': 0.1, 'fcfy': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
281.8476855032711 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
377.3798594637832 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
344.73347969263995 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
274.7293683601996 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
292.2999608717129 %;{'roe': 0.2, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2}
307.1942857991988 %;{'fcfy': 0.7, 'roic_wacc': 0.3}
241.3653910662027 %;{'revenue_growth': 0.3, 'dividend_yield': 0.7}
389.410999814734 %;{'fcfy': 0.6, 'revenue_growth': 0.4}
567.7492414359816 %;{'roe': 0.3, 'fcfy': 0.1, 'revenue_growth': 0.6}
286.6141044905771 %;{'roe': 0.4, 'fcfy': 0.6}
206.76614120922937 %;{'roe': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.6}
245.02807789108775 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
301.67321787656755 %;{'roe': 0.4, 'fcfy': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
359.63736470590374 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.2}
263.96123305708176 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.1}
344.3322990366424 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
322.21029980135603 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.5}
537.3296617966568 %;{'roe': 0.4, 'fcfy': 0.1, 'revenue_growth': 0.5}
251.44399088832188 %;{'roe': 0.4, 'fcfy': 0.1, 'dividend_yield': 0.5}
269.8669965571176 %;{'roe': 0.9, 'fcfy': 0.1}
253.31771206044036 %;{'roic_wacc': 0.4, 'dividend_yield': 0.6}
230.70375669698123 %;{'roe': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
304.09408257196793 %;{'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
317.43095521237166 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
274.71508738728556 %;{'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
268.0020655185157 %;{'roe': 0.3, 'fcfy': 0.6, 'roic_wacc': 0.1}
359.12979348641 %;{'roe': 0.6, 'fcfy': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
215.9096651797279 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
328.18035393977596 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
220.73402614624763 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.5}
307.30237961060493 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
276.6014643413445 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
458.4023392291253 %;{'roe': 0.5, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
420.3627798586213 %;{'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
289.5839267973672 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
220.06812435794765 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
310.02095967631567 %;{'roe': 0.1, 'roic_wacc': 0.6, 'revenue_growth': 0.3}
288.2693322212878 %;{'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
296.8496409493087 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
250.3480146230059 %;{'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.6}
324.3471064789334 %;{'fcfy': 0.3, 'dividend_yield': 0.7}
295.4432187975009 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
255.3144063656543 %;{'roe': 0.1, 'fcfy': 0.8, 'roic_wacc': 0.1}
284.7984424551085 %;{'roe': 0.7, 'dividend_yield': 0.3}
551.9280839064345 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
399.3781542239951 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'revenue_growth': 0.3}
296.76221828228546 %;{'fcfy': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.6}
436.9846240119367 %;{'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
289.5647302841549 %;{'roe': 0.7, 'fcfy': 0.2, 'revenue_growth': 0.1}
251.81604553016146 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
473.91309250305477 %;{'roe': 0.2, 'fcfy': 0.3, 'revenue_growth': 0.5}
297.6355628260291 %;{'roe': 0.2, 'fcfy': 0.3, 'dividend_yield': 0.5}
379.7719370350486 %;{'roe': 0.3, 'fcfy': 0.5, 'revenue_growth': 0.2}
270.24042967878444 %;{'roe': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.2}
304.45955715279575 %;{'roe': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
244.90865754585172 %;{'roe': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
285.51093696799273 %;{'fcfy': 0.5, 'roic_wacc': 0.2, 'dividend_yield': 0.3}
314.02278625459917 %;{'roic_wacc': 0.2, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
268.85636044828783 %;{'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
312.0950136841786 %;{'roe': 0.5, 'fcfy': 0.4, 'dividend_yield': 0.1}
323.2455098001429 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
374.0660065246735 %;{'fcfy': 0.4, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
255.6524473213793 %;{'roe': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
326.8377157199275 %;{'fcfy': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
242.18739644206528 %;{'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
247.807442778281 %;{'fcfy': 0.9, 'dividend_yield': 0.1}
427.19764705126187 %;{'roe': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.7}
267.5707519990726 %;{'revenue_growth': 0.1, 'dividend_yield': 0.9}
375.8586911666601 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
246.1885735445105 %;{'roe': 0.6, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
346.93405794363343 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
299.14949121885655 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
381.75919488557827 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
259.89751400071765 %;{'roe': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
242.2197261825924 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
408.0169842617618 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.7}
333.85712531210646 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'revenue_growth': 0.2}
386.16799672243405 %;{'roic_wacc': 0.1, 'revenue_growth': 0.7, 'dividend_yield': 0.2}
287.1586709332383 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'dividend_yield': 0.3}
288.8276004625996 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'dividend_yield': 0.4}
333.45097296926826 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
494.4779907184303 %;{'roic_wacc': 0.2, 'revenue_growth': 0.7, 'dividend_yield': 0.1}
265.3765538341725 %;{'roe': 0.6, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
305.740039025364 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
370.49885378632723 %;{'roic_wacc': 0.7, 'revenue_growth': 0.3}
503.8753976547516 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
302.83053846969796 %;{'roic_wacc': 0.7, 'dividend_yield': 0.3}
201.084069747805 %;{'revenue_growth': 0.7, 'dividend_yield': 0.3}
296.5314588561762 %;{'roe': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
316.71309106611847 %;{'roe': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
401.8304535629775 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
272.1001332515632 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
298.8752497381259 %;{'roe': 0.2, 'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
303.0591705773694 %;{'roe': 0.4, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
315.8040454265505 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
361.2692780684257 %;{'roe': 0.1, 'fcfy': 0.6, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
443.3190753259488 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.4}
255.12973666051494 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.1}
224.06710440079652 %;{'roe': 0.7, 'roic_wacc': 0.3}
312.22950797083746 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
349.8507030907487 %;{'roe': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
309.01241783222747 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
278.3883649738243 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
267.71467542055365 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
309.64422982460275 %;{'roe': 0.3, 'roic_wacc': 0.6, 'revenue_growth': 0.1}
239.6234979388639 %;{'roe': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
296.1642600768874 %;{'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
229.22323602169982 %;{'roe': 0.4, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
293.0227665311941 %;{'roe': 0.3, 'fcfy': 0.3, 'dividend_yield': 0.4}
379.07294891802906 %;{'fcfy': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
564.4784276397555 %;{'roe': 0.4, 'fcfy': 0.2, 'revenue_growth': 0.4}
305.07298603104596 %;{'roe': 0.1, 'fcfy': 0.7, 'roic_wacc': 0.2}
331.0740200533645 %;{'roe': 0.1, 'fcfy': 0.7, 'revenue_growth': 0.2}
205.81751270455237 %;{'roe': 0.7, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
280.0221136478202 %;{'roe': 0.2, 'fcfy': 0.7, 'roic_wacc': 0.1}
306.54079099753903 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
304.63508551309815 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
364.7006104774001 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
299.2795386843898 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
265.0542494877106 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
235.10044375692303 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.7}
394.25383961707087 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.3}
256.6791357165425 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
270.6693068172485 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.4}
274.00724123074355 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
279.03989227757467 %;{'roe': 0.4, 'fcfy': 0.3, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
314.25002715288804 %;{'roe': 0.5, 'fcfy': 0.5}
215.9355158698329 %;{'roe': 0.5, 'roic_wacc': 0.5}
268.5841666119171 %;{'roe': 0.5, 'revenue_growth': 0.5}
265.26838146275355 %;{'roe': 0.2, 'fcfy': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
181.41902430358937 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
300.35490677864976 %;{'roe': 0.6, 'fcfy': 0.4}
305.6544359934883 %;{'roe': 0.3, 'fcfy': 0.7}
286.36866209502847 %;{'roe': 0.1, 'roic_wacc': 0.8, 'dividend_yield': 0.1}
260.1927313491551 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
323.3056897327768 %;{'roe': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
259.54507022793234 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.1}
278.55078201778707 %;{'roe': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
220.88615443037236 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
287.22555017398844 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
317.4679694605805 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
284.35029144365285 %;{'roe': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
321.2388609976333 %;{'roe': 0.6, 'fcfy': 0.3, 'revenue_growth': 0.1}
298.0357985975101 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
310.89430825089704 %;{'roe': 0.5, 'fcfy': 0.4, 'revenue_growth': 0.1}
354.4081852614605 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
359.90280293242154 %;{'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
448.77107581624205 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
347.6178069262942 %;{'fcfy': 0.9, 'revenue_growth': 0.1}
280.22272210018804 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
337.17004411976916 %;{'fcfy': 0.1, 'roic_wacc': 0.8, 'revenue_growth': 0.1}
229.99233012166994 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
284.64451170791705 %;{'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
270.99080050887164 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.5, 'dividend_yield': 0.3}
448.6935563947359 %;{'roe': 0.1, 'fcfy': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
388.1128366318503 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
243.62631804196658 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
342.34271333640925 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
327.93980980642414 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
356.6503288868432 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
273.6084997242734 %;{'roe': 0.6, 'fcfy': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
298.57661757501313 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
285.7072742204498 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.5}
554.9533053188424 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.5}
264.3745241666003 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
285.6604228213142 %;{'roe': 0.3, 'fcfy': 0.2, 'dividend_yield': 0.5}
556.6529759432565 %;{'roe': 0.3, 'fcfy': 0.3, 'revenue_growth': 0.4}
410.82144653456953 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
256.03318479095816 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.2}
282.5488604489687 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
252.3369000594887 %;{'roe': 0.7, 'fcfy': 0.2, 'roic_wacc': 0.1}
379.5690047585914 %;{'roe': 0.2, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
293.5152927437678 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
