400.2167625944045 %;{'fcfy': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.2}
284.9249174934823 %;{'fcfy': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
314.70060494332125 %;{'roe': 0.7, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
352.8654469841415 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3}
383.6687470975133 %;{'fcfy': 0.6, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
414.2345486314887 %;{'roe': 0.2, 'fcfy': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
262.0142333358449 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
345.83348285188987 %;{'fcfy': 0.7, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
277.39639348282134 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
249.20660034260402 %;{'roe': 0.7, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
285.432232152525 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
295.61867739316995 %;{'roe': 0.1, 'fcfy': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
276.53723776186575 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.2, 'dividend_yield': 0.4}
313.10034731485115 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
274.24065222163955 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
420.6613521444249 %;{'roe': 0.1, 'fcfy': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
286.8964119395234 %;{'fcfy': 0.2, 'roic_wacc': 0.7, 'dividend_yield': 0.1}
286.8564950780119 %;{'roe': 0.5, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
412.4344502743447 %;{'fcfy': 0.5, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
317.6442793426929 %;{'roic_wacc': 0.5, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
507.8803977748813 %;{'roe': 0.1, 'fcfy': 0.5, 'revenue_growth': 0.4}
315.0978546583152 %;{'roe': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.4}
264.0328909710768 %;{'roe': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.5}
319.1810308251017 %;{'roe': 0.1, 'revenue_growth': 0.9}
276.93633385316065 %;{'fcfy': 0.3, 'roic_wacc': 0.6, 'dividend_yield': 0.1}
405.10147224661165 %;{'roe': 0.2, 'fcfy': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
295.901122755201 %;{'roe': 0.4, 'fcfy': 0.4, 'dividend_yield': 0.2}
267.72261185402925 %;{'fcfy': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
328.11391235601934 %;{'roe': 0.4, 'fcfy': 0.5, 'dividend_yield': 0.1}
218.45019107801863 %;{'roe': 0.4, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
219.36672277285277 %;{'roe': 0.4, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
211.4370092202679 %;{'roe': 0.9, 'dividend_yield': 0.1}
383.80178925327897 %;{'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.3}
336.1655783571564 %;{'roe': 0.2, 'fcfy': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
544.4226079358018 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.7}
270.4058831094549 %;{'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.6}
277.1164576519556 %;{'roe': 0.4, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
287.9915334939892 %;{'roe': 0.7, 'fcfy': 0.1, 'dividend_yield': 0.2}
264.18500729573884 %;{'roe': 0.6, 'fcfy': 0.1, 'dividend_yield': 0.3}
228.9426081073767 %;{'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
227.11382430143817 %;{'roe': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
730.1568586203653 %;{'roe': 0.1, 'fcfy': 0.1, 'revenue_growth': 0.8}
281.6628359026452 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
264.67194991855706 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
481.9280539416493 %;{'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
250.1149784827103 %;{'roe': 0.6, 'fcfy': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
308.9200947168998 %;{'roe': 0.6, 'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
382.4313060308275 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
253.58028516943443 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
350.124514693687 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
295.42805592685016 %;{'roe': 0.3, 'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
360.2588331098123 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
298.02555303745805 %;{'roe': 0.1, 'roic_wacc': 0.7, 'dividend_yield': 0.2}
301.4478987059214 %;{'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
266.6288967573545 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
468.18468403129714 %;{'roic_wacc': 0.2, 'revenue_growth': 0.8}
340.44682062160473 %;{'roe': 0.4, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
351.3754648181668 %;{'fcfy': 0.8, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
318.5626919040876 %;{'roe': 0.4, 'fcfy': 0.2, 'dividend_yield': 0.4}
292.63214016881784 %;{'fcfy': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.4}
297.9056733160457 %;{'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
300.57496094729845 %;{'roe': 0.6, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
306.805255216676 %;{'roe': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
273.00220406809945 %;{'roe': 0.7, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
306.49054632333934 %;{'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.7}
236.06351044884892 %;{'roe': 0.8, 'dividend_yield': 0.2}
451.0146595061503 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
366.95645075517183 %;{'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
269.44554798211766 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.3}
345.79895510527246 %;{'fcfy': 0.6, 'roic_wacc': 0.1, 'dividend_yield': 0.3}
411.5857725639725 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
259.06100384814926 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
319.2196214673489 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
390.2617887807846 %;{'fcfy': 0.8, 'revenue_growth': 0.2}
335.10158966688925 %;{'roe': 0.7, 'fcfy': 0.3}
308.90247782384745 %;{'fcfy': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
256.92145875225276 %;{'roic_wacc': 0.5, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
262.08044159625604 %;{'roe': 0.5, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
234.3204775859444 %;{'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
259.9810056940487 %;{'roe': 0.5, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
251.4880468521373 %;{'roe': 0.5, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
286.5287154521456 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
283.9134322909562 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.5, 'dividend_yield': 0.2}
372.91898426632815 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
532.3182352605457 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
273.43165761578365 %;{'roe': 0.5, 'fcfy': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
318.8463931370344 %;{'roe': 0.5, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
439.4235359869386 %;{'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
262.9255139149831 %;{'fcfy': 0.2, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
285.9040007177412 %;{'roe': 0.2, 'roic_wacc': 0.5, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
293.01894702046434 %;{'fcfy': 0.1, 'roic_wacc': 0.7, 'dividend_yield': 0.2}
313.5484280738199 %;{'fcfy': 0.4, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
263.36432713817567 %;{'roe': 0.5, 'fcfy': 0.2, 'roic_wacc': 0.3}
410.70615480266275 %;{'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.5}
248.36995594966012 %;{'fcfy': 0.2, 'roic_wacc': 0.3, 'dividend_yield': 0.5}
241.59209549676314 %;{'roe': 0.6, 'revenue_growth': 0.4}
488.4784906577731 %;{'roic_wacc': 0.3, 'revenue_growth': 0.7}
287.41340073993655 %;{'roe': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
277.49154535844934 %;{'roe': 0.5, 'fcfy': 0.1, 'roic_wacc': 0.4}
434.0922072943509 %;{'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.5}
237.17922523561592 %;{'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.5}
376.84957576248746 %;{'fcfy': 0.1, 'roic_wacc': 0.9}
256.5594990553323 %;{'roe': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
240.61580962224633 %;{'roe': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
355.3936024185652 %;{'fcfy': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
202.41449778620714 %;{'roe': 0.2, 'roic_wacc': 0.2, 'dividend_yield': 0.6}
372.46353464308856 %;{'roe': 0.2, 'fcfy': 0.5, 'revenue_growth': 0.3}
309.75607900715164 %;{'roe': 0.2, 'roic_wacc': 0.5, 'revenue_growth': 0.3}
231.54961997860224 %;{'roe': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.5}
268.4947888924251 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.6, 'dividend_yield': 0.2}
251.62599794045218 %;{'roe': 0.1, 'roic_wacc': 0.6, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
325.70904189785483 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.2}
333.3705567347204 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
409.71246633418065 %;{'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.6, 'dividend_yield': 0.1}
334.5697901781113 %;{'fcfy': 0.2, 'roic_wacc': 0.6, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
313.69378090352427 %;{'roe': 0.5, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
278.79691161019326 %;{'fcfy': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
330.8094924522742 %;{'roe': 0.6, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
245.82275046480652 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
482.8414812712239 %;{'roe': 0.3, 'fcfy': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
277.13912845401705 %;{'roe': 0.5, 'fcfy': 0.3, 'roic_wacc': 0.2}
392.0364291704983 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.5}
263.6869595830676 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'dividend_yield': 0.5}
260.50218351255995 %;{'fcfy': 0.1, 'roic_wacc': 0.6, 'dividend_yield': 0.3}
324.97271521180767 %;{'fcfy': 0.2, 'dividend_yield': 0.8}
303.7806419421246 %;{'roe': 0.4, 'roic_wacc': 0.4, 'revenue_growth': 0.2}
382.18306105578154 %;{'roe': 0.2, 'roic_wacc': 0.8}
281.78371907613064 %;{'roe': 0.5, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.1}
429.13225823013573 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
315.8997266534595 %;{'roe': 0.4, 'fcfy': 0.5, 'revenue_growth': 0.1}
262.1294573291127 %;{'roe': 0.4, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
236.91109913952525 %;{'roe': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
296.98651231411645 %;{'roe': 0.9, 'revenue_growth': 0.1}
273.9207652971472 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.3, 'dividend_yield': 0.3}
268.7349582231214 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
266.21583951598905 %;{'roe': 0.2, 'roic_wacc': 0.6, 'revenue_growth': 0.2}
244.2997278809729 %;{'fcfy': 0.2, 'roic_wacc': 0.2, 'dividend_yield': 0.6}
258.21674108429227 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.3}
285.9530831611999 %;{'roe': 0.2, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.2}
331.1501733849476 %;{'roe': 0.2, 'roic_wacc': 0.7, 'revenue_growth': 0.1}
264.84381293680326 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
286.13227583707504 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
300.84102141715823 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
294.00103538317086 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.5, 'dividend_yield': 0.2}
491.04144952612245 %;{'roe': 0.1, 'fcfy': 0.2, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
272.08172187628617 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.5, 'dividend_yield': 0.1}
576.2845064586584 %;{'roe': 0.2, 'fcfy': 0.2, 'revenue_growth': 0.5, 'dividend_yield': 0.1}
319.7202177173013 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.3}
276.5019724829211 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
289.513200909789 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.3, 'revenue_growth': 0.2}
339.4088538761649 %;{'roe': 0.7, 'fcfy': 0.2, 'dividend_yield': 0.1}
341.1840859742084 %;{'fcfy': 0.6, 'roic_wacc': 0.4}
305.8694972112538 %;{'roe': 0.3, 'fcfy': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
376.9363046358183 %;{'roe': 0.2, 'fcfy': 0.8}
260.81169213117505 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
265.0513051157715 %;{'roe': 0.3, 'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
315.8841326742199 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
292.57468834991664 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.4, 'revenue_growth': 0.1}
199.1969207087629 %;{'roe': 0.1, 'revenue_growth': 0.8, 'dividend_yield': 0.1}
323.876212472604 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
251.3332877819844 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
360.459277484503 %;{'fcfy': 0.7, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
363.36037638253475 %;{'roe': 0.4, 'fcfy': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
337.02981457716163 %;{'roe': 0.4, 'fcfy': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
430.3147443108237 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.3}
514.3977392622503 %;{'roe': 0.1, 'fcfy': 0.2, 'revenue_growth': 0.7}
415.6253256648009 %;{'fcfy': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
254.58360213018426 %;{'roe': 0.3, 'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.2}
267.47107659974574 %;{'roe': 0.2, 'fcfy': 0.6, 'roic_wacc': 0.2}
363.19223530700924 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.2}
284.34075179472484 %;{'roe': 0.2, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
424.85013751595363 %;{'roic_wacc': 0.1, 'revenue_growth': 0.8, 'dividend_yield': 0.1}
293.6759205670475 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
247.99377031427517 %;{'roe': 0.3, 'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1}
189.64125891714963 %;{'roe': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
256.9442710558885 %;{'roe': 0.4, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
268.6018630638583 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
278.00309845221375 %;{'roe': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
350.66494248218237 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
335.78910005301816 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
359.17399434068324 %;{'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
317.97228706219204 %;{'roe': 0.6, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
222.7164482623627 %;{'roe': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
376.5641565118811 %;{'roe': 0.6, 'fcfy': 0.2, 'revenue_growth': 0.2}
331.7833835820764 %;{'roic_wacc': 0.2, 'revenue_growth': 0.6, 'dividend_yield': 0.2}
253.64667663979841 %;{'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
305.89697265073517 %;{'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.3}
272.1422419342487 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
430.8640654263142 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
276.0987775047686 %;{'roe': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.7}
274.394862945478 %;{'roe': 0.7, 'roic_wacc': 0.1, 'revenue_growth': 0.2}
340.66755125724154 %;{'roe': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.6}
310.1014183596263 %;{'roe': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
298.3785859157106 %;{'fcfy': 0.4, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
270.97287355705976 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.6, 'dividend_yield': 0.1}
595.5184786949479 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.6, 'dividend_yield': 0.1}
262.4320257497951 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
331.922318779882 %;{'roe': 0.8, 'fcfy': 0.2}
363.6398367016685 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
264.63854253182865 %;{'roe': 0.2, 'fcfy': 0.3, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
301.6327487021627 %;{'roe': 0.3, 'fcfy': 0.4, 'dividend_yield': 0.3}
304.77712893756035 %;{'roic_wacc': 0.2, 'dividend_yield': 0.8}
358.4255829835022 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2}
343.9544657289593 %;{'roe': 0.3, 'revenue_growth': 0.6, 'dividend_yield': 0.1}
280.65339938307477 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.6, 'dividend_yield': 0.2}
318.2310267392348 %;{'roic_wacc': 0.8, 'dividend_yield': 0.2}
273.7105975257215 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
271.40377547814023 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
278.9470112571001 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
315.15345503005 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
430.21539065832013 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
314.7483914199439 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.5, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
284.44651394350547 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
290.482022348672 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
229.32785301554594 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
271.71303923609037 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
273.90669359632557 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
263.8515724799355 %;{'roe': 0.1, 'fcfy': 0.5, 'roic_wacc': 0.4}
372.81774341401956 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.5}
203.00207661989882 %;{'roe': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.5}
383.47382095787407 %;{'roe': 0.1, 'roic_wacc': 0.9}
192.70496032158442 %;{'roe': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
397.72968838070693 %;{'roe': 0.3, 'fcfy': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.2}
288.8390462920347 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
274.8646479472408 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
256.34745051665396 %;{'roe': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.7}
300.23328806246593 %;{'roe': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.7}
286.5795756257316 %;{'roe': 0.1, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.6}
363.78112343193766 %;{'fcfy': 0.6, 'roic_wacc': 0.3, 'revenue_growth': 0.1}
333.02879631187477 %;{'roic_wacc': 0.8, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
276.6932091719977 %;{'roe': 0.5, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2}
210.89373680235255 %;{'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.5}
290.8548052675683 %;{'roe': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
269.0701434594697 %;{'roe': 0.4, 'fcfy': 0.3, 'roic_wacc': 0.3}
268.69277655271804 %;{'roe': 0.7, 'fcfy': 0.1, 'roic_wacc': 0.2}
267.94613042820504 %;{'fcfy': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.7}
246.43224720170042 %;{'roe': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.2}
285.25578304417604 %;{'roe': 0.5, 'fcfy': 0.4, 'roic_wacc': 0.1}
428.7167937451402 %;{'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
362.05495018250315 %;{'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
353.984285406369 %;{'fcfy': 0.9, 'roic_wacc': 0.1}
283.57969216585286 %;{'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.6}
368.37962155701166 %;{'fcfy': 0.6, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
