2018-04-30;;;;;;;;;;;;;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;###############################################################################################################################################################################################################################################################;2018-04-30;2017-04-30;2016-04-30;2015-04-30;2014-04-30;2013-04-30;2012-04-30;2011-04-30;2010-04-30;2009-04-30;2008-04-30;2007-04-30;2006-04-30;2005-04-30;2004-04-30
Bloomberg ticker;Name;Industry Group;Cur mkt Cap;Currency;Px last;VOLUME AVG 30D;Value of volume Sek;EQY_SH_OUT;EQY_FISCAL_YR_END;EARN_YLD;Earnings Yield;EQY_DVD_YLD_12M;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;trail_12m_eps;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_SALES_PER_SH;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;TRAIL_12M_EBIT_PER_SHARE;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;T12M_DVDS_PAID;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;TRAIL_12M_FREE_CASH_FLOW_PER_SH;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_COM_EQY;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;RETURN_ON_INV_CAPITAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CURR_ENTP_VAL;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;CUR_MKT_CAP;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;PX_LAST;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;BOOK_VAL_PER_SH;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;WACC;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;EQY_SH_OUT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;PX_VOLUME;DVD_SH_12M;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT;DIVIDEND_INDICATED_ANNUAL_AMOUNT
AAL US Equity;AMERICAN AIRLINES GROUP INC;Airlines;19793494000;USD;42.28;6372403.5;#N/A Invalid Field;468.1526;12/2017;11.93863327;#N/A Invalid Field;0.946073808;5.05;6.18;8.63;6.95;3.07;1.09;#N/A N/A;-1.13;-4.39;-3.52;0.17;1.96;-3.13;-5.96;-4.03;89.3;77.08;62.83;59.75;86.79;80.61;#N/A N/A;67.97;65.87;86.45;93.48;104.67;124.62;117.47;111.97;8.03;8.7868;9.7161;6.6576;6.176;0.8726;#N/A N/A;1.1231;-3.5539;-2.55;2.1514;5.5854;0.0645;-0.9377;0.7151;-195;-214;-269;-214;0;0;0;0;0;0;0;#N/A N/A;0;0;0;-1.51;0.43;0.12;-1.85;-6.31;-5.03;#N/A N/A;-1.58;-2.46;-8.16;11.44;16.43;4.43;-1.52;3.95;#N/A N/A;56.7161;197.4311;172.8427;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6.0405;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-7.962;11.22;35.7156;20.802;15.3058;#N/A N/A;#N/A N/A;4.4137;-13.6907;-11.2151;2.6522;8.9875;#N/A N/A;#N/A N/A;#N/A N/A;39545.7932;38861.1349;34870.7781;43200.7914;34600.2817;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;20097.7932;20994.1349;20056.7781;33451.7914;25257.2817;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;42.93;42.62;34.69;48.285;35.07;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-2.1781;6.9733;8.0422;3.9839;1.6847;-24.9827;-25.9074;-11.8424;-11.6978;-10.9106;9.9777;0.9394;-6.7164;-4.3187;-0.8457;7.4241;6.2736;7.4073;9.8709;4.4692;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;6.4637;7.9933;#N/A N/A;#N/A N/A;#N/A N/A;468.153;492.589;578.172;692.799;720.196;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.4;0.4;0.4;0.4;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;5184360.194;7037892.694;8804065.556;13561371.56;10667411.42;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.4;0.4;0.4;0.4;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
AAPL US Equity;APPLE INC;Computers;9.31E+11;USD;189.51;35029028;#N/A Invalid Field;4915.138;09/2017;5.412380506;#N/A Invalid Field;1.329745122;10.26;8.54;8.95;8.08;5.97;5.98;5.86;3;1.68;1.15;0.7;0.45;0.28;0.13;0.03;48.39;41.42;40.59;36.1;28.05;25.74;21.86;13.61;8.1;6.44;4.86;3.6;2.99;2.03;1.41;12.92;11.1539;11.932;10.8959;8.0195;7.9592;7.8019;3.9487;2.3802;1.6254;0.9263;0.5809;0.3652;0.184;0.0346;-13164;-12413;-11888;-11240;-11010;-7472;0;0;0;0;0;0;0;0;0;10.62;10.04;9.98;11;7.46;6.91;7.35;3.62;1.92;1.49;0.96;0.66;0.17;0.32;0.04;40.863;34.5734;39.0638;38.3715;29.4967;33.3395;47.1011;38.784;33.9685;34.1494;28.8577;26.7157;22.8564;13.8286;3.9866;21.3913;19.9053;25.7679;29.9635;26.8299;32.2696;45.9421;36.8212;31.4434;31.9356;25.6458;22.9939;19.6536;12.4321;2.7778;693145.3884;595346.4766;360397.8012;571324.8776;374665.3033;270927.9984;435881.5136;256800.0714;195871.8209;83376.1918;133876.9277;73438.1128;51723.6988;22594.0085;4957.9982;838531.3884;753665.4766;513453.8012;720992.8776;508292.3033;415614.9984;546057.5136;322567.0714;237575.8209;112254.1918;153324.9277;86015.1128;59949.6988;29651.0085;9551.9982;165.26;143.65;93.74;125.15;84.2986;63.2543;83.4257;50.0186;37.2986;17.9757;24.85;14.2571;10.0557;5.1514;1.8414;25.6668;25.7562;23.8128;22.388;19.9229;20.5891;15.6608;9.4979;6.1796;3.8939;2.9444;2.0275;1.4606;1.1083;0.8602;9.5457;9.7954;9.5224;8.1087;9.3995;9.7384;11.09;11.5795;10.1395;12.0983;12.7024;14.4718;13.6633;10.1149;8.9495;5074.013;5246.54;5477.425;5761.03;6029.667;6570.543;6545.434;6448.946;6369.569;6244.769;6170.017;6033.124;5961.754;5755.881;5187.276;2.52;2.28;2.28;2.08;1.88;1.7429;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;37749370.92;25154271.68;38561629.14;52763111.52;71787406.87;120186400.5;170421373.8;119963924.7;140078496.4;165719746.8;285478337.4;177666826.1;254106933.8;227724992.2;101219629.8;2.52;2.28;2.28;2.08;1.88;1.7429;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
ADBE US Equity;ADOBE SYSTEMS INC;Software;1.19E+11;USD;240.82;2660549;#N/A Invalid Field;492.4703;11/2017;1.562965653;#N/A Invalid Field;#N/A N/A;3.76;2.62;1.53;0.6;0.58;1.4;1.72;1.71;0.8;1.67;1.58;1.07;1.13;0.93;0.7;15.62;12.38;10.16;8.54;8.08;8.81;8.56;7.73;5.76;6.56;5.9;4.37;4.14;3.58;3.02;4.87;3.3303;2.0805;0.9782;0.8044;1.9974;2.1938;2.1802;1.2574;1.8722;1.7181;0.9656;1.3848;1.2489;0.9802;0;0;0;0;0;0;0;0;0;0;0;0;-0.01;-11.99;-11.73;5.94;4.52;3.18;2.14;1.84;2.47;2.62;1.97;1.68;2.17;2.53;1.48;1.35;1.26;1.05;23.1599;17.8995;11.6892;4.4151;4.0535;11.1429;13.7309;16.6487;7.3033;19.201;17.9178;10.6943;16.5946;33.7262;35.0045;19.08;14.6413;9.4477;3.8935;3.9375;9.5174;11.4612;13.3681;6.0773;17.25;15.0377;8.1642;14.9842;30.1433;34.291;104858.2502;63397.3673;44948.6853;36775.2661;29082.6267;20498.0033;15391.1267;15808.2036;16508.9739;12290.5179;18566.4401;22155.1387;21365.1844;13073.1695;8658.3334;109131.4262;66160.9103;47129.7423;38050.4681;30704.9907;22627.2833;16645.0337;16924.5856;17687.8119;14324.2119;19831.6841;24437.5387;23469.7894;14540.2725;9907.6684;221.6;133.74;94.22;76.06;61.69;45.08;33.55;33.55;33.6;27.35;37.29;41.56;39.2;29.735;20.75;17.5175;15.3267;14.1428;13.1768;13.2615;13.5823;12.0709;10.7437;9.8357;8.7983;7.0519;8.6871;8.4791;3.3223;2.5498;10.7351;9.2459;9.4736;8.5786;9.3939;9.6485;10.1323;10.16;10.4413;14.0465;11.4226;11.7893;11.532;10.5525;9.2035;492.47;494.698;500.21;500.269;497.73;501.936;496.126;504.459;526.423;523.737;531.823;588.006;598.719;488.995;477.478;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.025;0.025;3081973.371;2256750.339;3789320.302;2296657.048;4313620.065;3511201.984;4063058.27;5847731.302;7617937.651;10396026.69;8509696.079;6020036.952;4469807.323;6899579.143;6652408.952;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.025;0.025
ADI US Equity;ANALOG DEVICES INC;Semiconductors;34203133947;USD;92.49;2458423.5;#N/A Invalid Field;369.8036;10/2017;4.338261534;#N/A Invalid Field;1.978592327;4.01;3.46;2.24;2.45;2.06;2.14;2.56;2.86;1.22;1.56;1.68;1.58;1.46;1.36;0.95;15.57;12.64;10.87;9.61;8.52;8.91;9.74;10.07;7.32;8.41;7.84;7.23;6.71;6.76;5.94;3.27;3.324;2.4908;2.495;2.5143;2.6479;3.3288;3.663;1.4145;1.7269;1.8554;1.7178;1.5573;1.6648;1.2355;-639.16;-527.59;-505.68;-463.29;-421.3;-360.96;-290.23;-263.35;-233.62;-226.93;-227.38;-212.09;-162.45;-89.99;-14.87;2.82;4.5;2.59;2.33;2.45;2.11;2.59;2.6;1.82;1.42;2.05;1.45;1.82;1.3;1.19;9.9437;11.2839;13.1707;13.6534;15.2389;15.7496;21.7756;27.4531;13.2895;18.5819;25.5122;16.7025;12.3967;14.3917;11.0786;7.0405;6.0387;14.1354;11.7959;12.2537;13.2641;18.4852;22.7396;12.238;16.8804;15.5718;13.8805;10.4132;12.9051;9.1848;38909.6495;34525.0745;15437.5327;17270.6822;12200.8246;10232.9551;8812.2554;9552.8627;7112.3438;4914.2138;8195.8901;10934.4337;11191.2588;10089.1522;13616.3236;32302.3435;27819.9135;17460.2777;19271.0372;16029.5556;13460.2621;11609.4914;12077.2957;8909.8828;6197.3448;9467.6561;12888.2547;13884.0548;12706.4112;15922.8485;87.35;76.2;56.32;61.84;51.29;43.99;38.98;40.31;29.93;21.28;32.21;38.62;37.92;34.11;42.6;27.9818;27.1561;15.8572;15.4439;15.3447;14.1308;12.9013;11.9546;9.2853;8.248;7.9584;9.7723;10.0868;10.0428;9.198;10.1759;8.8105;10.5179;9.9616;10.3128;10.9517;11.0412;9.3291;9.3465;11.0383;10.1629;12.1557;12.1728;14.6844;12.4605;369.804;365.091;310.019;311.627;312.528;305.985;297.832;299.61;297.691;291.229;293.935;333.72;366.141;372.513;373.776;1.92;1.8;1.68;1.6;1.48;1.36;1.2;0.88;0.8;0.8;0.72;0.72;0.64;0.24;0.16;2914906.306;3104099.306;2115177.19;2166292.21;2154743.806;2474572.403;2533644.397;2766566.159;4466547.429;6340843.097;4393249.952;3777119.984;2932943.548;3276685.714;3413573.016;1.83;1.8;1.68;1.6;1.48;1.36;1.2;0.88;0.8;0.8;0.72;0.72;0.64;0.24;0.16
ADP US Equity;AUTOMATIC DATA PROCESSING;Commercial Services;55959550818;USD;127.03;2689543.25;#N/A Invalid Field;440.5223;06/2017;3.206611068;#N/A Invalid Field;1.889317559;4.07;3.73;3.12;2.83;2.61;2.77;2.69;2.44;2.43;2.38;2.12;1.68;1.71;1.67;1.56;29.57;27.15;24.95;22.74;21.84;23;21.48;19.36;17.62;17.7;16.22;13.6;13.53;13.89;12.78;5.36;5.2708;4.6403;4.1981;3.7829;4.1738;3.9067;3.6288;3.6033;3.5826;3.2297;2.5429;2.7216;2.6323;2.4168;-1040.9;-981.8;-932.6;-927.3;-862.8;-788;-725.6;-688.5;-663.6;-611.4;-528.7;-441;-377.2;-337.75;-296.84;4.62;4.71;3.4;4.02;3.47;2.78;3.54;2.97;3.17;2.85;2.49;2.27;2.84;1.83;2.29;43.7244;40.6563;31.9523;23.8253;22.0715;22.0822;21.6882;20.1157;24.8161;23.1315;20.8383;27.3892;18.7759;17.7026;17.3296;27.7549;24.2293;23.1247;21.1456;17.1256;19.5365;19.1573;18.4572;21.8629;20.0574;17.246;13.5067;15.2437;15.6728;15.7801;52050.0811;45912.8314;39491.7789;38314.3585;35827.0184;30919.0591;25513.2314;25278.7111;19828.2731;16341.5823;21422.7795;21887.3084;24000.7307;23843.654;24700.1737;52341.2811;46905.8314;40456.9789;40169.3585;37563.1184;32661.0591;27285.8314;26985.2111;21894.5731;17772.0823;23105.6795;24630.9084;25547.2307;25329.733;25843.9827;118.08;104.49;88.44;84.54;68.3917;59.0752;48.7936;47.6882;38.0471;30.8798;38.7752;39.2665;34.735;34.2307;34.5223;9.122;9.1608;9.8733;10.9915;13.7292;13.5253;13.1956;12.4338;11.8081;9.9531;10.6113;10.7905;10.4818;9.8888;9.5258;9.7389;8.9735;9.5427;9.8066;10.0715;9.718;9.8065;9.3059;9.3437;11.1464;10.3362;9.6735;9.9929;10.5362;10.1126;443.27;448.903;457.451;475.152;481.826;485.017;490.576;496.417;504.832;504.889;522.753;550.288;579.565;583.097;589.911;2.76;2.28;2.12;1.96;1.92;1.74;1.58;1.44;1.36;1.32;1.16;0.92;0.74;0.62;0.56;2433732.903;1746687.823;1785223.841;1866185.774;1994811.306;1841512.081;2166910.127;2272926.333;3214885.698;4978036.516;2904618.556;2754212.484;2215811.29;1986117.46;2034434.921;2.4;2.28;2.12;1.96;1.92;1.74;1.58;1.44;1.36;1.32;1.16;0.92;0.74;0.62;0.56
ADSK US Equity;AUTODESK INC;Software;29914941394;USD;136.53;1918983.875;#N/A Invalid Field;219.1089;01/2018;-1.684514041;#N/A Invalid Field;#N/A N/A;-2.3;-2.39;-0.98;0.29;0.88;1.05;1.23;1;0.64;1.18;1.59;1.34;1.24;1.07;0.59;9.37;9.04;10.51;11.3;10.22;10.18;10;8.82;7.69;9.5;9.88;8.28;7.05;5.67;4.65;-2.32;-2.1208;-0.757;0.4401;1.0951;1.3016;1.6294;1.3154;0.5932;0.4728;2.0267;1.6964;1.5127;1.2748;0.7359;0;0;0;0;0;0;0;0;0;0;0;0;0;-13.67;-13.36;-0.23;-0.05;1.82;2.21;2.24;2.55;2.29;2.13;1.92;1.59;2.85;2.8;1.81;1.5;1.03;#N/A N/A;-55.9671;-28.2654;3.2173;9.2152;10.8528;15.5354;14.9695;8.9355;4.6187;30.8875;31.0452;39.3069;37.8455;25.9599;-29.3156;-20.8926;-50.4327;3.3267;6.8308;9.3413;15.1608;14.3086;7.9045;4.4259;28.6254;28.8278;36.0984;35.974;#N/A N/A;27559.4778;19307.6941;12111.3829;11411.8877;9282.2337;7079.1441;7152.7011;8702.5225;6554.6071;3550.0159;7841.1001;8598.2589;9287.6043;6719.464;3418.035;27487.4778;19891.8941;13429.1829;12935.6877;10923.5337;8813.2441;8948.8011;10228.2225;7793.9071;4514.4159;8751.4001;9562.2589;9673.4043;7257.24;3937.425;125.9;90.07;59.82;56.83;48.02;39.38;39.37;44.98;33.99;19.94;38;41.27;42.04;31.83;16.755;-1.1727;2.3054;6.3915;9.7733;10.0602;9.2727;8.9003;7.5825;6.5984;5.8163;5.0699;5.3815;3.6526;3.1093;2.8071;12.3077;11.3235;11.2712;10.5996;10.8468;14.0978;14.9082;12.0439;12.4405;14.241;11.72;10.9365;13.2081;14.68;8.0093;218.328;220.849;224.493;227.621;227.479;223.8;227.3;227.395;229.3;226.4;230.3;231.7;230.1;228;235;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.06;0.06;2436742.597;2089640.565;2403911.206;2136168.887;3078150.935;2881679.097;2695560.206;2599985.286;3670915.762;5652133.355;5282720.238;2739981.161;3221063.177;2937895.476;3782395.556;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;0.06;0.06
